date,title,link,content,date,title,link,content,date,title,link,content
"2015-03-06
								17:59","삼성전자 반도체 직업병 보상, 다음 조정 6월에 열기로",https://finance.naver.com//news/news_read.naver?article_id=0003431550&office_id=008&mode=search&query=삼성전자 반도체&page=79,"[삼성전자-조정위 4차 면담 마쳐…세 주체 입장차 여전, 3~5월 산업보건 전문가 등 외부 자문 받기로] 삼성전자가 반도체 관련 직업병 피해자 ...
									
									
								
							머니투데이 
|
 							
								
								2015-03-06
								17:59","2015-03-09
								17:11",[마켓포인트]코스피 주간 기관 순매도 1위 'SK하이닉스',https://finance.naver.com//news/news_read.naver?article_id=0003199582&office_id=018&mode=search&query=SK하이닉스&page=179,"코스피 2000에 다가선 가운데 지수 상승을 이끈 것은 SK하이닉스, 삼성전자, 현대모비스, LG화학 등 시가총액 대형주였던 것으로 나타났다. 이들 종목은 외국인들이......
									
								
							파이낸셜뉴스 
|
 							
								
								2015-03-09
								17:11","2015-03-09
								17:24","한상범 LG디스플레이 사장 ""日에 대형OLED 공급""",https://finance.naver.com//news/news_read.naver?article_id=0003433390&office_id=009&mode=search&query=LG디스플레이&page=166,"LG디스플레이(LGD)의 올해 총 투자액이 약 3조원이 될것으로 보인다. LGD의 올해 주력사업은 TV용 대형 유기발광다이오드(OLED) 패널이...
									
									
								
							매일경제 
|
 							
								
								2015-03-09
								17:24"
"2015-04-02
								13:10","삼성전자, 1분기 반도체 웃고 TV 울고",https://finance.naver.com//news/news_read.naver?article_id=0000346437&office_id=031&mode=search&query=삼성전자 반도체&page=77,"삼성전자(005930)에 대해 하이투자증권은 ""1분기에 5.46조원을 기록하여 시장... 또한 ""1분기에는 예상보다 양호한 Memory 반도체 ASP와 System LSI...
									
								
							서울경제 
|
 							
								
								2015-04-02
								13:10","2015-04-03
								10:03","""이천시 SK하이닉스 덕 보겠네""…지방소득세 500억",https://finance.naver.com//news/news_read.naver?article_id=0007505830&office_id=001&mode=search&query=SK하이닉스&page=173,"SK하이닉스 '날다'  SK하이닉스가 사상 처음으로 연간 5조원대의 영업이익을 냈다. SK하이닉스는 지난해 매출이 17조1천256억원, 영업이익...
									
									
								
							연합뉴스 
|
 							
								
								2015-04-03
								10:03","2015-04-03
								09:34","LG디스플레이, 최고 사양 5.5인치 QHD LCD 양산..'G4' 첫 탑재",https://finance.naver.com//news/news_read.naver?article_id=0003221879&office_id=018&mode=search&query=LG디스플레이&page=160,"- 4월말 공개 예정 LG전자 차기 전략 스마트폰에 첫 적용 - 색재현율·휘도색·터치감 등 최고 사양 디스플레이로 '퀀텀 점프'  LG디스플레이...
									
									
								
							이데일리 
|
 							
								
								2015-04-03
								09:34"
"2015-05-07
								11:00","삼성전자, 평택 반도체시대 열었다…박근혜 대통령 기공식 참석",https://finance.naver.com//news/news_read.naver?article_id=0003493115&office_id=277&mode=search&query=삼성전자 반도체&page=73,"권오현 삼성전자 대표이사는 환영사를 통해 ""기술 불모지에서 시작한 삼성전자의 반도체사업이 대한민국의 미래를 위해 다시 한 번 도약을 준비하고 있...
									
									
								
							아시아경제 
|
 							
								
								2015-05-07
								11:00","2015-05-06
								07:33",[기자수첩]안전불감증 다시 드러낸 SK하이닉스,https://finance.naver.com//news/news_read.naver?article_id=0003465731&office_id=008&mode=search&query=SK하이닉스&page=158,"가스누출 사고 총체적 실태 점검 [CBS고용노동부는 지난달 30일 가스누출 사고로 근로자 3명이 사망한 SK하이닉스 이천공장에 특별근로감독을 한다고 4일 밝혔다.... 
									
								
							노컷뉴스 
|
 							
								
								2015-05-06
								07:33","2015-05-06
								12:05","LG디스플레이, ‘자원순환’ 통한 친환경 경영 앞장선다",https://finance.naver.com//news/news_read.naver?article_id=0000717256&office_id=016&mode=search&query=LG디스플레이&page=152,"LG디스플레이는 오늘 서울 팔래스 호텔에서 환경부, 한국환경공단과 자원순환 성과관리 시범사업 MOU를 체결했습니다. 이에 따라 LG디스플레이 파주사업장은... 
									
								
							KBS 
|
 							
								
								2015-05-06
								12:05"
"2015-06-15
								10:34","[종목분석]싸이맥스, 삼성전자와 밀접한 반도체장비업체",https://finance.naver.com//news/news_read.naver?article_id=0003274460&office_id=018&mode=search&query=삼성전자 반도체&page=68,"15일 삼성전자(005930)에 대해 NH투자증권은 ""투자자들은 스마트폰 사업에 대해서는 우려감을 표명하였으나 반도체 사업에 대해서는 긍정적 시각을 견지""라며... 
									
								
							서울경제 
|
 							
								
								2015-06-15
								10:34","2015-06-05
								10:19","[관심주] SK하이닉스, 외인 몰리는 이유 있었네",https://finance.naver.com//news/news_read.naver?article_id=0000188848&office_id=375&mode=search&query=SK하이닉스&page=152,"SK하이닉스 전일 말씀 드린 STX반도체 추천한다. ◇SK하이닉스 SK하이닉스 최근 가격 동향 말씀 드리면 지난해 하반기 5만1천원 부근까지 강...
									
									
								
							SBS CNBC  
|
 							
								
								2015-06-05
								10:19","2015-06-02
								11:49","LG디스플레이, 18인치 롤러블 디스플레이 공개",https://finance.naver.com//news/news_read.naver?article_id=0006555753&office_id=003&mode=search&query=LG디스플레이&page=144,"= LG디스플레이가 곡률반경 30R을 구현한 18인치 롤러블 디스플레이를 일반에 공개했다. LG디스플레이는 2일(현지시간) 미국 산호세 컨벤션센...
									
									
								
							뉴시스 
|
 							
								
								2015-06-02
								11:49"
"2015-07-07
								11:11",삼성전자 2분기 실적 1등공신은 반도체,https://finance.naver.com//news/news_read.naver?article_id=0000780586&office_id=016&mode=search&query=삼성전자 반도체&page=67,"삼성전자의 2분기 영업이익이 7조원 고지를 넘보면서 완만한 회복세를 보였다.... 1분기에 이어 2분기 실적를 이끈 것은 반도체였다. 반도체를 ...
									
									
								
							헤럴드경제 
|
 							
								
								2015-07-07
								11:11","2015-07-02
								11:16","SK하이닉스, 행복한 과학기술상에 '아동보호용 CCTV' 등 선정",https://finance.naver.com//news/news_read.naver?article_id=0001501882&office_id=421&mode=search&query=SK하이닉스&page=143,"경기도 이천시 부발읍 SK하이닉스 공장 정문. 2015.4.30/뉴스1 2015.04.30/뉴스1 ⓒ News1 이재명 기자  SK하이닉스가 후...
									
									
								
							뉴스1 
|
 							
								
								2015-07-02
								11:16","2015-07-02
								10:00","LG디스플레이, 동반성장지수 '최우수기업' 선정",https://finance.naver.com//news/news_read.naver?article_id=0002862448&office_id=022&mode=search&query=LG디스플레이&page=140,"[ LG디스플레이가 중소 협력사의 재정 부담을 해소하고, 경쟁력 향상을 위해 협력사 자금 지원에 직접 나선다. LG디스플레이는 2일 총 400억원의 자금을 조성하고... 
									
								
							아시아경제 
|
 							
								
								2015-07-02
								10:00"
"2015-08-25
								15:40","삼성전자-반도체 피해자 조정위, 조정기일 10월7일로 변경",https://finance.naver.com//news/news_read.naver?article_id=0000043871&office_id=310&mode=search&query=삼성전자 반도체&page=60,"(맨 왼쪽) 김지형 조정위원장이 지난 7월 23일 서울 충정로 법무법인 지평 회의실에서 열린 ‘삼성전자 반도체 사업장에서의 백혈병 등 질환 발병...
									
									
								
							여성신문 
|
 							
								
								2015-08-25
								15:40","2015-08-04
								09:48",[표]SK하이닉스 등 코스피 자사주 신청내역(4일),https://finance.naver.com//news/news_read.naver?article_id=0003316283&office_id=018&mode=search&query=SK하이닉스&page=126,"[ 이민하 기자 ] SK하이닉스가 외국계 매수세에 힘입어 하루 만에 반등했다. 4일 오전 9시40분 현재 SK하이닉스는 전날보다 1500원(4.17%) 상승한 3만7450...
									
								
							한국경제 
|
 							
								
								2015-08-04
								09:48","2015-08-04
								10:08","LG디스플레이, 신입사원 농촌 일손 돕기",https://finance.naver.com//news/news_read.naver?article_id=0003476313&office_id=014&mode=search&query=LG디스플레이&page=128,"4일 오전 9시25분 현재 전일대비 4.48% 오른 23,300원을 기록하고 있는 LG디스플레이는 지난 1개월간 5.09% 하락했다. 동기간 동안 변동성을 나타내는 지표인...
									
								
							서울경제 
|
 							
								
								2015-08-04
								10:08"
"2015-09-04
								11:29",삼성전자 '반도체 백혈병 피해자 보상위원회' 발족,https://finance.naver.com//news/news_read.naver?article_id=0000044990&office_id=468&mode=search&query=삼성전자 반도체&page=59,"삼성전자가 반도체 백혈병 문제 해결을 위한 보상위원회를 발족했다. 보상위원회는 노동법, 산업의학, 사회정책 분야 전문가 위원 4명과 가족대책위원회 대리인... 
									
								
							헤럴드경제 
|
 							
								
								2015-09-04
								11:29","2015-09-03
								07:27",[표]SK하이닉스 등 코스피 자사주 신청내역(3일),https://finance.naver.com//news/news_read.naver?article_id=0003338565&office_id=018&mode=search&query=SK하이닉스&page=108,"[이데일리 증권시장부]  [ ][이데일리 TV][이데일리 ON][MP트래블러][마켓포인트][ ][이데일리 창업]
									
									
								
							이데일리 
|
 							
								
								2015-09-03
								07:27","2015-09-04
								08:53","LG디스플레이, 반복적 훈련을 통해 대피·대응 능력 향상",https://finance.naver.com//news/news_read.naver?article_id=0002853814&office_id=020&mode=search&query=LG디스플레이&page=122,"신한금융투자는 LG디스플레이(034220)에 대해 현재 주가 수준이 매력적인데다 LCD TV 패널 가격하락 폭이 완화될 것이라며 투자의견 ‘중립’, 목표주가 3만5,000...
									
								
							서울경제 
|
 							
								
								2015-09-04
								08:53"
"2015-10-04
								13:02","삼성전자, 이미지센서 반도체 매출 '껑충'…시장점유율 14%대",https://finance.naver.com//news/news_read.naver?article_id=0003553875&office_id=008&mode=search&query=삼성전자 반도체&page=55,"메모리반도체 부문 부동의 1위인 삼성전자가 업계 최고의 미세공정 기술을 내세워 모바일 시스템반도체 시장 경쟁력을 끌어올린 결과다. 4일 시장조사...
									
									
								
							머니투데이 
|
 							
								
								2015-10-04
								13:02","2015-10-05
								09:30","[베스트 파트너 3인의 한국경제TV '주식창' 종목진단] SK하이닉스, 반도체 가...",https://finance.naver.com//news/news_read.naver?article_id=0003444267&office_id=015&mode=search&query=SK하이닉스&page=100,"SK하이닉스가 3분기 시장 예상을 웃도는 실적을 달성할 것이란 전망에 강세를 보이고 있다. 5일 오전 9시18분 현재 SK하이닉스는 전 거래일보다 2.46% 오른... 
									
								
							매일경제 
|
 							
								
								2015-10-05
								09:30","2015-10-12
								14:51","LG디스플레이 박종현 책임연구원, '마르퀴즈 후즈 후' 인명사전 등재",https://finance.naver.com//news/news_read.naver?article_id=0007910528&office_id=001&mode=search&query=LG디스플레이&page=114,"LG디스플레이(034220)에 대해 유안타증권 이상언 연구원은 ""동사의 15년 3분기 실적은 매출액 6조 7,825억원(+4% YoY, +1% QoQ), 영업이익 3,71...
									
								
							서울경제 
|
 							
								
								2015-10-12
								14:51"
"2015-11-12
								08:51","삼성전자, 갤럭시S7 '두뇌' 원칩 개발…시스템반도체 새 역사",https://finance.naver.com//news/news_read.naver?article_id=0003577319&office_id=008&mode=search&query=삼성전자 반도체&page=48,"따라서 삼성전자의 시스템반도체 기술력이 세계 최고 수준으로 올라섰다는 평가가 나온다. 반도체업계 관계자는 ""메모리반도체 독보적 1위인 삼성전자가...
									
									
								
							머니투데이 
|
 							
								
								2015-11-12
								08:51","2015-11-05
								14:09","SK하이닉스, 올해도 'CDP 명예의 전당' 달성",https://finance.naver.com//news/news_read.naver?article_id=0000361732&office_id=031&mode=search&query=SK하이닉스&page=87,"SK하이닉스(대표 박성욱)는 지난 2013년 국내 기업 최초로 'CDP 명예의 전당'에 편입된 이후, 3년째 골드 클럽 자리를 유지했다고 5일 ...
									
									
								
							아이뉴스24 
|
 							
								
								2015-11-05
								14:09","2015-11-04
								11:48","LG디스플레이, 2차 협력사와 ‘현장 소통’강화",https://finance.naver.com//news/news_read.naver?article_id=0002103613&office_id=119&mode=search&query=LG디스플레이&page=106,"김동수 LG디스플레이 구매그룹장(전무·오른쪽에서 두 번째)이 4일 경기도 파주시 문산읍 소재 대화메탈주식회사를 방문해 협력사 생산현장을 직접 둘...
									
									
								
							데일리안 
|
 							
								
								2015-11-04
								11:48"
"2015-12-14
								11:05",삼성전자 올해 반도체 매출 400억弗 첫 돌파 전망,https://finance.naver.com//news/news_read.naver?article_id=0008050904&office_id=001&mode=search&query=삼성전자 반도체&page=46,"삼성전자의 반도체 단일 품목 400억 달러 매출은 1977년 우리나라 전체 GDP(국내총생산)인 383억 달러보다 많고 1987년 전체 수출 총...
									
									
								
							연합뉴스 
|
 							
								
								2015-12-14
								11:05","2015-12-07
								10:00",무역 금탑산업훈장 서경배…최고 수출의탑 SK하이닉스,https://finance.naver.com//news/news_read.naver?article_id=0008035567&office_id=001&mode=search&query=SK하이닉스&page=77,"SK하이닉스 150억불탑  박근혜 대통령이 7일 코엑스에서 열린 제52회 무역의 날 기념식에서 박성욱 SK하이닉스 대표이사 사장에게 150억불탑...
									
									
								
							연합뉴스 
|
 							
								
								2015-12-07
								10:00","2015-12-03
								10:01",LG디스플레이 2015 동반성장 공유회 개최,https://finance.naver.com//news/news_read.naver?article_id=0008028430&office_id=001&mode=search&query=LG디스플레이&page=99,"LG디스플레이는 경기도 파주사업장에서 회사 주요 경영진과 국내외 52개사 협력사 대표들이 참석한 가운데 ‘드림(Dream) 2015 동반성장공유회’를 개최한다고... 
									
								
							헤럴드경제 
|
 							
								
								2015-12-03
								10:01"
"2016-01-08
								10:51",삼성전자 뒷다리 잡은 '반도체' 4Q 영업익 6조원대 '꺾여',https://finance.naver.com//news/news_read.naver?article_id=0002114097&office_id=119&mode=search&query=삼성전자 반도체&page=44,"삼성전자 관계자는 ""전분기보다 영업익이 감소한 것은 반도체와 LCD 등 부품 가격 하락에 따른 영향과 스마트폰 시장 경쟁에 따른 이익 감소 등의...
									
									
								
							데일리안 
|
 							
								
								2016-01-08
								10:51","2016-01-06
								08:20",SK 하이닉스 이천 사업장에서 기념촬영 하는 윤성규 환경부 장관,https://finance.naver.com//news/news_read.naver?article_id=0001817948&office_id=421&mode=search&query=SK하이닉스&page=69,"SK하이닉스의 실적이 올 상반기 중 저점을 기록할 전망이다. 현대증권 박영주 연구원은 6일 ""분기 실적 기준으로 상반기 중에 실적 저점이 형성될 전망""이라며 ""다만... 
									
								
							파이낸셜뉴스 
|
 							
								
								2016-01-06
								08:20","2016-01-05
								04:27","LG디스플레이, 돌돌 마는 OLED 디스플레이 공개",https://finance.naver.com//news/news_read.naver?article_id=0002658482&office_id=081&mode=search&query=LG디스플레이&page=96,"LG디스플레이, 돌돌 마는 OLED 디스플레이 공개 [서울신문] LG디스플레이는 6일(현지시간) 미국 라스베이거스에서 열리는 세계 최대 가전 전...
									
									
								
							서울신문 
|
 							
								
								2016-01-05
								04:27"
,,,,"2016-02-01
								10:00","SK하이닉스, 남자 핸드볼 실업 구단 창단",https://finance.naver.com//news/news_read.naver?article_id=0000368015&office_id=031&mode=search&query=SK하이닉스&page=54,"SK하이닉스(대표 박성욱)는 1일 '남자 핸드볼 실업 구단'을 창단, SK하이닉스 채용사이트를 통해 오는 2일부터 10일까지 선수단 선발을 위한...
									
									
								
							아이뉴스24 
|
 							
								
								2016-02-01
								10:00","2016-02-01
								10:00","LG디스플레이, 동반성장 위해 5460억원 지원…우수협력사 시상도",https://finance.naver.com//news/news_read.naver?article_id=0001867999&office_id=421&mode=search&query=LG디스플레이&page=89,"한상범 LG디스플레이 대표ⓒ News1  LG디스플레이가 동반성장 프로그램으로 5460억원을 지원하고 협력사 임직원에 대한 교육을 확대하는 등 ...
									
									
								
							뉴스1 
|
 							
								
								2016-02-01
								10:00"
"2016-03-06
								12:02","삼성전자, 메모리반도체 독주…낸드플래시 점유율 33.6%",https://finance.naver.com//news/news_read.naver?article_id=0003492935&office_id=018&mode=search&query=삼성전자 반도체&page=38,"2015년 4분기 낸드플래시, D램시장 점유율 6일 반도체 전자상거래사이트 D램익스체인지에 따르면 삼성전자는 2015년 4분기 낸드플래시 시장점...
									
									
								
							이데일리 
|
 							
								
								2016-03-06
								12:02","2016-03-08
								13:24","SK하이닉스, 차량용 반도체 보폭 넓힌다",https://finance.naver.com//news/news_read.naver?article_id=0002333006&office_id=029&mode=search&query=SK하이닉스&page=49,"SK하이닉스가 경기남부보훈지청 및 충북남부보훈지청과 국가유공자들에게 백내장 수술 및 보청기를 무상 지원하는 '국가유공자 100세 누리' 사업 업무 협약을 8일... 
									
								
							조세일보 
|
 							
								
								2016-03-08
								13:24","2016-03-09
								10:01","한상범 LG디스플레이 부회장 ""삼성 OLED TV진출 시간문제일뿐""",https://finance.naver.com//news/news_read.naver?article_id=0001930705&office_id=421&mode=search&query=LG디스플레이&page=84,"한상범 LG디스플레이 부회장은 9일 오전 소공동 롯데호텔에서 열린 '주요 투자 기업 간담회'직후 기자들과 만나 ""예년 수준으로 투자 집행할 계획""이라며 ""올해는 3~4조원...
									
								
							아시아경제 
|
 							
								
								2016-03-09
								10:01"
"2016-04-05
								08:28","삼성전자, 10나노 D램 반도체 첫 양산",https://finance.naver.com//news/news_read.naver?article_id=0001981648&office_id=421&mode=search&query=삼성전자 반도체&page=37,"삼성전자 10나노 8기가 D램ⓒ News1  삼성전자가 반도체 기술의 한계를 돌파하고 세계 최초로 '10나노급 D램 시대'를 열었다. 삼성전자는...
									
									
								
							뉴스1 
|
 							
								
								2016-04-05
								08:28","2016-04-05
								08:54","[줌인]박성욱 SK하이닉스 사장, 올해 승부수는 '美·中 직접 챙기기'",https://finance.naver.com//news/news_read.naver?article_id=0003515232&office_id=018&mode=search&query=SK하이닉스&page=43,"동부증권(016610)은 5일 SK하이닉스(000660)의 실적 부진이 이어질 것으로 전망하며 투자의견 ‘중립’을 제시했다. 목표주가는 3만1000원을 유지했다. 유의형 ...
									
								
							이데일리 
|
 							
								
								2016-04-05
								08:54","2016-04-06
								10:13","LG디스플레이, 베트남에 신규 모듈 공장 건설",https://finance.naver.com//news/news_read.naver?article_id=0007147640&office_id=003&mode=search&query=LG디스플레이&page=79,"= LG디스플레이가 베트남 하이퐁 시에 신규 모듈 조립 공장을 세운다. LG디스플레이와 하이퐁 시 산하 인민위원회는 하이퐁 시에 위치한 짱쥐에 ...
									
									
								
							뉴시스 
|
 							
								
								2016-04-06
								10:13"
,,,,"2016-05-08
								11:32",[마켓포인트]코스피 주간 외국인 순매도 1위 'SK하이닉스',https://finance.naver.com//news/news_read.naver?article_id=0003537863&office_id=018&mode=search&query=SK하이닉스&page=31,"△화면번호 2671
									
									
								
							이데일리 
|
 							
								
								2016-05-08
								11:32","2016-05-02
								16:16","LG그룹주, 1분기 실적에 희비 엇갈렸다… 주가 선방한 LG상사, 눈물지은 LG디...",https://finance.naver.com//news/news_read.naver?article_id=0001041834&office_id=016&mode=search&query=LG디스플레이&page=71,"[동아일보] LG디스플레이가 미국 전기차 업체 테슬라가 생산할 ‘모델3’에 디스플레이를 공급한다. 2일 디스플레이 업계에 따르면 LG디스플레이는 테슬라 모델3... 
									
								
							동아일보 
|
 							
								
								2016-05-02
								16:16"
"2016-06-08
								14:20",삼성전자 반도체 사업장 '옴부즈만 위원회' 출범,https://finance.naver.com//news/news_read.naver?article_id=0007277425&office_id=003&mode=search&query=삼성전자 반도체&page=33,"= 삼성전자 반도체 사업장의 종합진단을 실시하고 개선안을 도출하기 위한 '옴부즈만 위원회'가 8일 공식 출범했다. 이날 이철수 옴부즈만위원회 위...
									
									
								
							뉴시스 
|
 							
								
								2016-06-08
								14:20","2016-06-08
								05:36","UBS ""삼성전자·SK하이닉스 매수 vs LG전자 매도""",https://finance.naver.com//news/news_read.naver?article_id=0002098307&office_id=421&mode=search&query=SK하이닉스&page=26,"UBS증권이 삼성전자·SK하이닉스에 대한 매수의견을 유지했다. LG전자에 대해서는 매도의견을 고수했다. 7일 UBS는 삼성전자에 대해 스마트폰부...
									
									
								
							뉴스1 
|
 							
								
								2016-06-08
								05:36","2016-06-16
								10:31","LG디스플레이 임원들, 회사 주식 사 모은다",https://finance.naver.com//news/news_read.naver?article_id=0003696498&office_id=008&mode=search&query=LG디스플레이&page=65,"[책임경영 강화 차원..전무급 이상 임원들 잇따라 주식매입] LG디스플레이 파주 사업장 전경/사진제공=LG디스플레이 ""시장에 신뢰를 전달하라"" ...
									
									
								
							머니투데이 
|
 							
								
								2016-06-16
								10:31"
"2016-07-07
								10:29","삼성전자, 반도체가 쌍두마차…""이익의 질이 좋아졌다""",https://finance.naver.com//news/news_read.naver?article_id=0002153465&office_id=421&mode=search&query=삼성전자 반도체&page=31,"[한국경제TV 김종학 기자] 유진테크가 삼성전자와 85억 3천만 원에 반도체 제조장비 공급계약을 체결했다고 7일 공시했습니다. 이번 계약금액은 유진테크의 작년... 
									
								
							한국경제TV 
|
 							
								
								2016-07-07
								10:29","2016-07-07
								14:16",SK하이닉스 투자 소식에 들썩이는 청주… ‘청주 테크노폴리스 푸르지오’ 관심,https://finance.naver.com//news/news_read.naver?article_id=0002735176&office_id=081&mode=search&query=SK하이닉스&page=18,"경기 이천시는 SK하이닉스가 저소득층 주민의 복지증진을 위해 시에 기증한 온누리상품권 6억원 가운데 5억원을 차상위계층에 전달할 계획이라고 7일 밝혔다. 이... 
									
								
							연합뉴스 
|
 							
								
								2016-07-07
								14:16","2016-07-06
								11:13","LG디스플레이, 구미 E5공장에 6세대 POLED 장비 반입",https://finance.naver.com//news/news_read.naver?article_id=0003762633&office_id=009&mode=search&query=LG디스플레이&page=62,"6일 LG디스플레이의 경북 구미사업장(E5)에서 POLED 관련 핵심장비가 공장안으로 반입되고 있다. LG디스플레이는 6일 경상북도 구미시에 위...
									
									
								
							매일경제 
|
 							
								
								2016-07-06
								11:13"
"2016-08-12
								11:33","삼성전자 김기남 사장, 美 반도체 업계 컨퍼런스서 평생공로상 수상",https://finance.naver.com//news/news_read.naver?article_id=0002861183&office_id=079&mode=search&query=삼성전자 반도체&page=26,"회사는 이날 삼성전자와 약 214억원 규모 반도체 제조장비 공급 계약을 체결했다고 공시했다. 계약금액은 지난해 연결 매출액의 17.04% 수준이다. 계약기간은... 
									
								
							이데일리 
|
 							
								
								2016-08-12
								11:33","2016-08-01
								08:36","[뉴 비즈니스 담대한 도전] SK하이닉스, 모바일 D램·낸드플래시 역량 집중···...",https://finance.naver.com//news/news_read.naver?article_id=0002863862&office_id=011&mode=search&query=SK하이닉스&page=8,"미래에셋대우는 1일 SK하이닉스에 대해 DRAM의 2Znm 공정전환으로 인해 하반기부터 수익성이 개선될 전망이라며 목표주가 3만9000원, 투자의견 ‘매수’를 유지했다.....
									
								
							매일경제 
|
 							
								
								2016-08-01
								08:36","2016-08-10
								17:12","[빅데이터MSI유망주]LG디스플레이 ""OLED, 신성장 동력…투자 확대""",https://finance.naver.com//news/news_read.naver?article_id=0007400592&office_id=003&mode=search&query=LG디스플레이&page=52,"DMS(068790)는 LG디스플레이(034220)와 94억원 규모의 디스플레이 패널 제조용 공정장비 공급계약을 맺었다고 10일 공시했다. 회사 측은 이번 계약의 규모가 ...
									
								
							서울경제 
|
 							
								
								2016-08-10
								17:12"
"2016-09-02
								10:21",대법원 “백혈병 걸린 삼성전자 반도체 근로자 3명 산업재해 아니다”,https://finance.naver.com//news/news_read.naver?article_id=0000197366&office_id=417&mode=search&query=삼성전자 반도체&page=25,"테스(095610)는 삼성전자와 170억원 규모의 반도체 제조장비 공급계약을 체결했다고 2일 공시했다. 계약규모는 작년 매출액 대비 16.9%에 해당한다.
									
								
							이데일리 
|
 							
								
								2016-09-02
								10:21","2016-09-07
								10:11","SK하이닉스, 인공지능 '에이브릴' 생산현장에 도입",https://finance.naver.com//news/news_read.naver?article_id=0007455324&office_id=003&mode=search&query=SK하이닉스&page=200,"IBM '왓슨' 기반 인공지능이 직원들 질문에 대답  = SK하이닉스 직원들이 인공지능 서비스를 통해 궁금증을 풀 수 있게 된다. SK주식회사 ...
									
									
								
							뉴시스 
|
 							
								
								2016-09-07
								10:11","2016-09-12
								23:30",<규모 5.8 지진> 구미 삼성전자·LG디스플레이 생산라인 일시 중단,https://finance.naver.com//news/news_read.naver?article_id=0008683512&office_id=001&mode=search&query=LG디스플레이&page=48,"[연합뉴스 자료 사진] 삼성전자 ""예방 차원에서 라인 가동 중단"", LG디스플레이 ""자동으로 멈춰""  경북 구미국가산업단지의 삼성전자와 LG디스...
									
									
								
							연합뉴스 
|
 							
								
								2016-09-12
								23:30"
"2016-10-06
								09:39","""혼자힘만으로는 경쟁력강화 못해"" 반도체 연합전선 강화하는 삼성전자",https://finance.naver.com//news/news_read.naver?article_id=0002894195&office_id=011&mode=search&query=삼성전자 반도체&page=22,"[ 6일 삼성전자와 SK하이닉스가 나란히 52주 최고가를 경신하는 등 전자, 반도체주가 강세다. 오전 9시32분 현재 유가증권시장 전기 ·전자업종지수는 전일 대비... 
									
								
							아시아경제 
|
 							
								
								2016-10-06
								09:39","2016-10-04
								15:23","K-water, 이천시, SK하이닉스와 물 분야 상생발전 위한 협약 체결",https://finance.naver.com//news/news_read.naver?article_id=0003715324&office_id=014&mode=search&query=SK하이닉스&page=192,"이학수 K-Water 사장(왼쪽), 조병돈 이천시장(가운데), 박성욱 SK하이닉스 대표이사가 4일 경기도 이천시청에서 '물 분야 상생발전을 위한...
									
									
								
							파이낸셜뉴스 
|
 							
								
								2016-10-04
								15:23","2016-10-04
								19:04","한상범 LG디스플레이 부회장 ""중국 추격 거세…위기를 기회로 만들자""",https://finance.naver.com//news/news_read.naver?article_id=0007503479&office_id=003&mode=search&query=LG디스플레이&page=43,"= 한상범 LG디스플레이 부회장이 4일 디스플레이 산업의 경쟁 구조가 변하고 있다는 점을 지적하면서 경쟁력 강화 필요성을 강조했다. 한 부회장은...
									
									
								
							뉴시스 
|
 							
								
								2016-10-04
								19:04"
"2016-11-07
								17:30","[Stock & Bond] 삼성전자, 반도체·OLED 12조 설비투자…원익IPS·...",https://finance.naver.com//news/news_read.naver?article_id=0000054548&office_id=024&mode=search&query=삼성전자 반도체&page=16,"원익IPS는 삼성전자 반도체사업(DS) 부문과 삼성디스플레이에 반도체, 디스플레이 증착 장비 등을 납품하는 핵심 협력사다. 원익IPS는 지난 4...
									
									
								
							매경이코노미 
|
 							
								
								2016-11-07
								17:30","2016-11-07
								09:27",SK하이닉스 공사현장서 열교환기에 깔려 2명 사상,https://finance.naver.com//news/news_read.naver?article_id=0003768106&office_id=008&mode=search&query=SK하이닉스&page=176,"SK하이닉스가 올해 3분기 실적 호조와 D램값 상승에 힘입어 7일 시가총액 2위 자리에 올랐다. 이날 오전 9시18분 현재 유가증권 시장에서 SK하이닉스는... 
									
								
							연합뉴스 
|
 							
								
								2016-11-07
								09:27","2016-11-08
								18:05","동아엘텍, LG디스플레이와 100억 규모 디스플레이 검사장비 공급계약",https://finance.naver.com//news/news_read.naver?article_id=0001147013&office_id=016&mode=search&query=LG디스플레이&page=31,"시장점유율 22%...매출액도 1위 LG디스플레이가 9인치 이상 대형 액정표시장치(LCD) 시장에서 출하량 기준으로 1위를 지켰다. 14일 시장조사업체 IHS가 최근......
									
								
							서울경제 
|
 							
								
								2016-11-08
								18:05"
